 batch,history,calc_int,stddev,batch_time
10023,10053300,  1.2001648E+02,  1.6410901E-02,  3.8924000E-04
10024,10055700,  1.2001645E+02,  3.7184355E-02,  3.1126100E-04
10025,10057900,  1.2002209E+02,  2.0104003E-02,  4.7861100E-04
10026,10060300,  1.1998810E+02,  2.9835475E-02,  6.4380100E-04
10027,10062700,  1.1997025E+02,  3.5709706E-02,  8.4029800E-04
10028,10065000,  1.2003703E+02,  1.6060184E-02,  5.3165500E-04
10029,10067400,  1.1998190E+02,  3.2193112E-02,  4.3485100E-04
10030,10069800,  1.2000369E+02,  3.2653061E-02,  3.6776400E-04
10031,10072200,  1.2001903E+02,  1.3359550E-02,  5.4566500E-04
10032,10074600,  1.2001628E+02,  1.2615469E-02,  5.5405200E-04
10033,10077000,  1.1998213E+02,  2.5972062E-02,  1.6386800E-03
10034,10079300,  1.2004077E+02,  3.6291076E-02,  1.7785040E-03
10035,10081700,  1.2000656E+02,  1.0283850E-02,  1.7204920E-03
10036,10084100,  1.1998376E+02,  2.3589396E-02,  1.7180870E-03
10037,10086600,  1.1998493E+02,  1.8820866E-02,  1.0722200E-04
10038,10089000,  1.1999968E+02,  3.2518957E-02,  3.1119300E-04
10039,10091400,  1.2002076E+02,  2.6545486E-02,  5.7539400E-04
10040,10093800,  1.1999930E+02,  1.1512325E-02,  4.9676500E-04
10041,10096200,  1.2000301E+02,  3.2586691E-02,  7.6244700E-04
10042,10098600,  1.1998118E+02,  1.8770021E-02,  1.0320510E-03
10043,10101000,  1.1999715E+02,  2.9905008E-02,  1.3163800E-03
10044,10103400,  1.2001183E+02,  2.5118774E-02,  1.6404480E-03
10045,10105800,  1.1998055E+02,  1.6300022E-02,  1.7931450E-03
10046,10108200,  1.1998165E+02,  3.9949004E-02,  2.2280900E-03
10047,10110600,  1.1998871E+02,  1.6465136E-02,  2.5605720E-03
10048,10113000,  1.1997831E+02,  2.6300990E-02,  2.6677210E-03
10049,10115300,  1.1999229E+02,  3.0476747E-02,  2.9464790E-03
10050,10117600,  1.2000981E+02,  1.6955251E-02,  3.1105430E-03
10051,10120000,  1.1998169E+02,  9.9328494E-03,  3.1476840E-03
10052,10122400,  1.2000225E+02,  6.6111047E-03,  2.9343860E-03
10053,10124800,  1.2000691E+02,  3.6827575E-03,  2.7687180E-03
10054,10127200,  1.2003112E+02,  5.6278295E-03,  2.8420520E-03
10055,10129400,  1.1999921E+02,  3.3067565E-02,  2.7752590E-03
10056,10131800,  1.2001135E+02,  1.0659525E-02,  2.7516350E-03
10057,10134200,  1.1999296E+02,  1.7706153E-02,  2.7676450E-03
10058,10136600,  1.1999470E+02,  3.4308257E-02,  2.8358300E-03
10059,10139000,  1.2000005E+02,  5.0046838E-02,  2.5468630E-03
10060,10141400,  1.1996788E+02,  1.4805045E-02,  2.4306090E-03
10061,10143700,  1.2001543E+02,  3.3279525E-02,  2.2059700E-03
10062,10146100,  1.1999812E+02,  1.8628756E-02,  2.4805780E-03
10063,10148500,  1.2000550E+02,  1.8821094E-02,  2.5175230E-03
10064,10150900,  1.2000548E+02,  1.2372923E-02,  2.4666380E-03
10065,10153300,  1.2002564E+02,  9.8548002E-03,  2.4466550E-03
10066,10155600,  1.1997111E+02,  3.2238320E-02,  2.5134220E-03
10067,10158000,  1.1997786E+02,  3.4707216E-02,  2.4103650E-03
10068,10160400,  1.1999629E+02,  2.7817854E-02,  2.3763770E-03
10069,10162800,  1.1997636E+02,  5.0126771E-02,  2.5952250E-03
10070,10165200,  1.1999920E+02,  4.9158913E-02,  2.6606800E-03
10071,10167600,  1.2000637E+02,  1.4497893E-02,  2.9029210E-03
10072,10170000,  1.1999018E+02,  2.7956227E-02,  2.9898160E-03
10073,10172300,  1.2000603E+02,  2.3488746E-02,  2.9151460E-03
10074,10174700,  1.2000315E+02,  3.1663400E-02,  2.7190800E-03
10075,10177000,  1.2000092E+02,  2.6710308E-02,  2.6400480E-03
10076,10179400,  1.2001109E+02,  1.3556192E-02,  2.7470050E-03
10077,10181800,  1.1997744E+02,  8.5542858E-03,  2.4971150E-03
10078,10184200,  1.2000294E+02,  1.0061183E-02,  2.7797800E-03
10079,10186600,  1.2001316E+02,  1.3739522E-02,  2.6812090E-03
10080,10189000,  1.1999615E+02,  3.6422632E-02,  2.8256850E-03
10081,10191400,  1.1997867E+02,  1.9988141E-02,  2.8075700E-03
10082,10193700,  1.1997890E+02,  2.3400780E-02,  2.7241820E-03
10083,10196100,  1.2000951E+02,  3.1609589E-02,  2.7247710E-03
10084,10198500,  1.2000002E+02,  5.1326823E-02,  2.8173670E-03
10085,10200900,  1.2000227E+02,  7.3940582E-03,  2.9193020E-03
10086,10203300,  1.2000323E+02,  4.9950319E-03,  2.7420870E-03
10087,10205700,  1.1996924E+02,  2.0652855E-02,  2.3065430E-03
10088,10208100,  1.1997240E+02,  3.8853596E-02,  1.8110920E-03
10089,10210500,  1.1999308E+02,  3.0775657E-02,  1.2377860E-03
10090,10212900,  1.1998739E+02,  2.5592267E-02,  1.6813740E-03
10091,10215300,  1.2000736E+02,  4.2336316E-02,  1.8550870E-03
10092,10217700,  1.1999725E+02,  2.9406916E-02,  2.1049320E-03
10093,10220100,  1.1998738E+02,  2.1676582E-02,  2.1390660E-03
10094,10222500,  1.2000174E+02,  1.7994763E-02,  2.1752550E-03
10095,10224900,  1.2000353E+02,  3.0080506E-02,  2.4271870E-03
10096,10227300,  1.2000072E+02,  3.4070860E-02,  2.4752680E-03
10097,10229600,  1.2004747E+02,  4.1756813E-02,  2.6558220E-03
10098,10232000,  1.2000553E+02,  7.0809418E-03,  9.1983810E-03
10099,10234600,  1.1998451E+02,  4.9559991E-03,  2.6703370E-03
10100,10237000,  1.2002489E+02,  1.7195300E-02,  4.8114870E-03
10101,10239300,  1.2000302E+02,  1.6309306E-02,  1.8250556E-02
10102,10241700,  1.1998680E+02,  2.0868453E-02,  2.5727979E-02
10103,10244100,  1.1998703E+02,  3.6559282E-02,  3.2642257E-02
10104,10246500,  1.1997955E+02,  2.3215041E-02,  3.9669509E-02
10105,10248900,  1.1999880E+02,  2.2718827E-02,  4.6710530E-02
10106,10251300,  1.2002959E+02,  9.5246714E-03,  4.6822607E-02
10107,10253700,  1.2001139E+02,  3.7505683E-02,  4.3836215E-02
10108,10256100,  1.2001040E+02,  4.1670583E-02,  4.1373051E-02
10109,10258500,  1.1998278E+02,  1.2273189E-02,  3.8633249E-02
10110,10260900,  1.2000795E+02,  1.3170378E-02,  2.7682045E-02
10111,10263200,  1.1998291E+02,  3.2135470E-02,  3.3357339E-02
10112,10265600,  1.1998311E+02,  1.4286315E-02,  3.0814055E-02
10113,10268000,  1.1997802E+02,  1.7233683E-02,  2.8272144E-02
10114,10270400,  1.1998130E+02,  2.6855498E-02,  2.5683705E-02
10115,10272800,  1.1999697E+02,  2.7124232E-02,  1.6289066E-02
10116,10275200,  1.2002087E+02,  1.9033774E-02,  4.8608250E-03
10117,10277500,  1.1999124E+02,  3.1495412E-02,  1.8039806E-02
10118,10279900,  1.1998376E+02,  4.1205418E-02,  1.5294581E-02
10119,10282300,  1.1999171E+02,  3.1249390E-02,  1.2799838E-02
10120,10284700,  1.1999133E+02,  5.9385732E-02,  1.0099091E-02
10121,10287100,  1.1999457E+02,  7.1138912E-03,  7.5004840E-03
10122,10289500,  1.2000772E+02,  1.1657969E-02,  4.9064750E-03
10123,10291900,  1.1999027E+02,  6.8031218E-03,  2.5388790E-03
10124,10294300,  1.2000880E+02,  2.0917036E-02,  1.1153100E-04
10125,10296600,  1.1999853E+02,  2.7425865E-02,  3.7820959E-02
10126,10299000,  1.1998153E+02,  1.9952636E-02,  2.1765660E-03
10127,10301300,  1.2003544E+02,  1.7498151E-02,  1.0994287E-01
10128,10303700,  1.2001801E+02,  1.0067946E-02,  7.5493191E-02
10129,10306100,  1.2000199E+02,  4.0575790E-02,  4.1093687E-02
10130,10308500,  1.2001301E+02,  1.5503718E-02,  6.5762040E-03
10131,10310800,  1.1998093E+02,  3.7575866E-02,  7.8285019E-02
10132,10313200,  1.1999153E+02,  2.6824446E-02,  6.8842587E-02
10133,10315600,  1.2001372E+02,  1.6866062E-02,  5.9510127E-02
10134,10318000,  1.2001796E+02,  1.4311474E-02,  5.0051049E-02
10135,10320400,  1.1999819E+02,  2.4965926E-02,  4.0458031E-02
10136,10322800,  1.1996376E+02,  2.7309004E-02,  3.1137868E-02
10137,10325200,  1.2001369E+02,  3.9674289E-02,  2.1661121E-02
10138,10327700,  1.1998330E+02,  1.6537029E-02,  4.4374720E-03
10139,10330100,  1.1998870E+02,  6.2021844E-03,  3.0749920E-03
10140,10332400,  1.2002932E+02,  4.0050633E-02,  1.4935199E-02
10141,10334800,  1.1999013E+02,  2.0635035E-02,  2.0122948E-02
10142,10337200,  1.1999650E+02,  2.0869640E-02,  2.5269732E-02
10143,10339600,  1.2000137E+02,  1.9899828E-02,  3.0487266E-02
10144,10342000,  1.1999855E+02,  2.8848752E-02,  5.3363400E-03
10145,10344300,  1.1998072E+02,  2.8313716E-02,  4.0701556E-02
10146,10346700,  1.1999628E+02,  2.4690088E-02,  4.5829970E-02
10147,10349100,  1.2000435E+02,  1.3749169E-02,  5.1124373E-02
10148,10351500,  1.2000256E+02,  8.5881880E-03,  5.6281457E-02
10149,10353900,  1.1998992E+02,  5.7453426E-03,  6.1466039E-02
10150,10356300,  1.1997831E+02,  1.4164817E-02,  6.6622320E-02
10151,10358700,  1.2000132E+02,  1.7349414E-02,  7.0534499E-02
10152,10361100,  1.2002950E+02,  1.0784728E-02,  6.2193526E-02
10153,10363500,  1.2000440E+02,  2.3265084E-02,  5.3845808E-02
10154,10365900,  1.1999687E+02,  3.8000000E-02,  4.3404242E-02
10155,10368300,  1.1999962E+02,  2.9801160E-02,  6.5975700E-03
10156,10370600,  1.1998643E+02,  2.3445674E-02,  2.8936231E-02
10157,10373000,  1.2001582E+02,  2.5717843E-02,  2.0268038E-02
10158,10375400,  1.2000268E+02,  9.9386634E-03,  1.1869134E-02
10159,10377800,  1.1999849E+02,  1.9668811E-02,  3.7103610E-03
10160,10380100,  1.2000537E+02,  2.3514286E-02,  9.9440660E-03
10161,10382400,  1.2000415E+02,  2.6433796E-02,  1.2428371E-01
10162,10384800,  1.2001083E+02,  1.3718382E-02,  1.2945493E-01
10163,10387200,  1.2001800E+02,  5.0656015E-03,  1.3451570E-01
10164,10389600,  1.1999365E+02,  2.3265931E-02,  1.3951691E-01
10165,10392000,  1.1999601E+02,  3.9587243E-02,  1.4481382E-01
10166,10394400,  1.2001362E+02,  4.1121583E-02,  1.5004843E-01
10167,10396800,  1.1999058E+02,  1.2073377E-02,  1.5541599E-01
10168,10399200,  1.1998348E+02,  2.5471576E-02,  1.6075814E-01
10169,10401600,  1.1997608E+02,  5.3552702E-02,  1.6577172E-01
10170,10404000,  1.1997157E+02,  8.7579979E-03,  1.7115332E-01
10171,10406400,  1.2000689E+02,  2.7124867E-02,  1.7651153E-01
10172,10408800,  1.1999972E+02,  2.7567744E-02,  1.7252657E-01
10173,10411200,  1.1999890E+02,  2.8043573E-02,  1.4106880E-01
10174,10413600,  1.2002611E+02,  1.6218384E-02,  1.0973458E-01
10175,10416000,  1.1999654E+02,  1.2149654E-02,  7.8253759E-02
10176,10418400,  1.1999192E+02,  6.0290786E-02,  4.6794331E-02
10177,10420800,  1.1997616E+02,  3.1490849E-02,  1.5053847E-02
10178,10423100,  1.2002044E+02,  1.9786717E-02,  2.1251545E-01
10179,10425500,  1.1999703E+02,  2.4881051E-02,  1.9312631E-01
10180,10427900,  1.2002051E+02,  1.8605266E-02,  1.5699786E-01
10181,10430300,  1.2001592E+02,  2.8203222E-02,  1.2040383E-01
10182,10432700,  1.2000108E+02,  2.1868794E-02,  8.4192855E-02
10183,10435100,  1.2000411E+02,  1.1854520E-02,  4.8110933E-02
10184,10437500,  1.1997413E+02,  1.8124798E-02,  1.0802804E-02
10185,10439800,  1.2000858E+02,  3.8137432E-02,  1.8908678E-01
10186,10442200,  1.2000284E+02,  3.8518632E-02,  1.5413396E-01
10187,10444600,  1.1998875E+02,  1.2137650E-02,  1.1919664E-01
10188,10447000,  1.1999486E+02,  2.5806815E-02,  8.4159894E-02
10189,10449400,  1.2000380E+02,  1.3678007E-02,  4.9060632E-02
10190,10451800,  1.1999433E+02,  9.7668528E-03,  1.3818884E-02
10191,10454100,  1.2000905E+02,  1.6098230E-02,  1.5896514E-01
10192,10456500,  1.1997714E+02,  4.1743294E-02,  1.4673369E-01
10193,10458900,  1.2001002E+02,  5.7666814E-03,  1.3508705E-01
10194,10461300,  1.2000734E+02,  4.6541565E-02,  1.2334231E-01
10195,10463800,  1.1997341E+02,  1.1573518E-02,  3.1442280E-03
10196,10466200,  1.2000953E+02,  3.2465782E-03,  1.0508242E-02
10197,10468600,  1.2001195E+02,  5.5033202E-02,  1.7830179E-02
10198,10471000,  1.2001851E+02,  3.2722596E-02,  2.5280968E-02
10199,10473400,  1.2000182E+02,  3.2352234E-02,  3.2553263E-02
10200,10475800,  1.2002243E+02,  1.1248708E-02,  3.9693293E-02
10201,10478200,  1.1997178E+02,  2.3190846E-02,  4.2013427E-02
10202,10480600,  1.2002375E+02,  9.0979207E-03,  3.0164001E-02
10203,10483000,  1.2000140E+02,  3.0445691E-02,  1.8316179E-02
10204,10485400,  1.1999846E+02,  1.8096441E-02,  6.7186580E-03
10205,10487700,  1.2001857E+02,  2.4415376E-02,  7.6099555E-02
10206,10490100,  1.2000893E+02,  3.0502980E-02,  8.3351395E-02
10207,10492500,  1.2000502E+02,  2.2618512E-02,  9.0670859E-02
10208,10494900,  1.1999554E+02,  1.4388771E-02,  8.5284627E-02
10209,10497300,  1.1997777E+02,  7.9479747E-03,  5.3269119E-02
10210,10499700,  1.2001336E+02,  2.3773472E-02,  2.1610499E-02
10211,10502000,  1.2000463E+02,  6.8493898E-03,  8.8421352E-02
10212,10504400,  1.2000051E+02,  1.4183748E-02,  5.1968508E-02
10213,10506800,  1.2000843E+02,  3.8415504E-02,  1.5278978E-02
10214,10509100,  1.1998124E+02,  7.5300484E-03,  1.4168588E-01
10215,10511500,  1.2000018E+02,  1.1172912E-02,  1.4880038E-01
10216,10513900,  1.2001491E+02,  2.0316373E-02,  1.5613406E-01
10217,10516300,  1.1999726E+02,  4.0996968E-02,  1.2138044E-01
10218,10518700,  1.1998984E+02,  3.2790694E-02,  8.5998004E-02
10219,10521100,  1.2001491E+02,  4.4030594E-02,  5.0690697E-02
10220,10523500,  1.2000359E+02,  2.3562537E-02,  1.5201240E-02
10221,10525800,  1.1999363E+02,  1.4077726E-02,  1.9259602E-01
10222,10528200,  1.1998343E+02,  1.8486646E-02,  1.9988005E-01
10223,10530600,  1.1999583E+02,  4.1245320E-03,  2.0725015E-01
10224,10533000,  1.1997146E+02,  2.9333275E-02,  2.1259530E-01
10225,10535400,  1.2000239E+02,  2.2782801E-02,  2.0300642E-01
10226,10537800,  1.1999044E+02,  1.5003811E-02,  1.9354973E-01
10227,10540200,  1.2000768E+02,  3.7871512E-02,  1.8399322E-01
10228,10542600,  1.2001504E+02,  1.2795671E-02,  1.7460065E-01
10229,10545000,  1.2000093E+02,  2.4309287E-02,  1.6495494E-01
10230,10547400,  1.1997735E+02,  3.0887821E-02,  1.5555136E-01
10231,10549800,  1.1999805E+02,  3.1950232E-02,  1.4591466E-01
10232,10552200,  1.2001788E+02,  1.5148568E-02,  1.3638266E-01
10233,10554600,  1.1998736E+02,  3.0353045E-02,  1.2716046E-01
10234,10557300,  1.2002639E+02,  2.9469863E-02,  3.4659530E-03
10235,10559900,  1.2001762E+02,  2.2144533E-02,  4.4219660E-03
10236,10562300,  1.1999625E+02,  1.1823141E-02,  1.2037150E-02
10237,10564800,  1.2002989E+02,  7.5046757E-03,  1.7011750E-03
10238,10567300,  1.2001203E+02,  1.5569346E-02,  2.5480460E-03
10239,10569700,  1.1999253E+02,  1.4896990E-02,  1.0400577E-02
10240,10572100,  1.2000847E+02,  7.2576067E-03,  1.7795131E-02
10241,10574500,  1.2001621E+02,  4.3358619E-02,  2.5428590E-02
10242,10576900,  1.2002689E+02,  7.7578068E-03,  2.3494006E-02
10243,10579200,  1.2001781E+02,  2.8443149E-02,  3.1711177E-02
10244,10581600,  1.1997687E+02,  2.3281998E-02,  4.7393840E-03
10245,10583900,  1.2000581E+02,  2.1757787E-02,  1.2442327E-02
10246,10586200,  1.1997481E+02,  3.2909601E-02,  6.2618596E-02
10247,10588600,  1.2000525E+02,  2.7626510E-02,  7.0044383E-02
10248,10591000,  1.2000120E+02,  3.4255334E-02,  7.7235232E-02
10249,10593400,  1.2002483E+02,  2.2532852E-02,  5.3026855E-02
10250,10595800,  1.1998987E+02,  2.4262261E-02,  1.7651454E-02
10251,10598100,  1.1999578E+02,  2.6126670E-03,  9.9739864E-02
10252,10600500,  1.1997363E+02,  1.9218249E-02,  1.0679362E-01
10253,10602900,  1.1998588E+02,  1.3985918E-02,  1.1432034E-01
10254,10605300,  1.1998543E+02,  3.4270638E-02,  1.2180188E-01
10255,10607700,  1.1999061E+02,  3.8403227E-03,  1.2917686E-01
10256,10610100,  1.2001513E+02,  3.5100921E-02,  1.3642149E-01
10257,10612500,  1.1997704E+02,  8.1719474E-03,  1.4404623E-01
10258,10614900,  1.1999698E+02,  1.0248631E-02,  1.5126105E-01
10259,10617300,  1.2001537E+02,  2.6940752E-02,  1.5860571E-01
10260,10619700,  1.2000841E+02,  1.5767433E-02,  1.6614710E-01
10261,10622100,  1.1999314E+02,  3.7401446E-02,  1.6504709E-01
10262,10624500,  1.2001513E+02,  3.3036127E-02,  1.5648919E-01
10263,10626900,  1.2002571E+02,  7.3353279E-03,  1.4773634E-01
10264,10629300,  1.2002447E+02,  1.8234521E-02,  1.3927396E-01
10265,10631700,  1.2000157E+02,  3.2352080E-03,  1.3056633E-01
10266,10634100,  1.1996271E+02,  8.4351408E-03,  1.2213903E-01
10267,10636500,  1.2001246E+02,  8.7547701E-03,  1.1383577E-01
10268,10638900,  1.2000068E+02,  4.3825153E-02,  1.0541110E-01
10269,10641300,  1.1999077E+02,  3.2484043E-02,  9.7380945E-02
10270,10643700,  1.1998746E+02,  3.0051159E-02,  6.7193375E-02
10271,10646100,  1.2002503E+02,  4.3870219E-02,  3.0028830E-02
10272,10648400,  1.2001568E+02,  1.9209721E-02,  7.2142335E-02
10273,10650800,  1.2000795E+02,  1.2154401E-02,  6.3395380E-02
10274,10653200,  1.1998820E+02,  1.7742838E-02,  5.4253265E-02
10275,10655600,  1.2002014E+02,  3.4790029E-02,  4.6234985E-02
10276,10658000,  1.2001167E+02,  3.9715503E-02,  3.7432018E-02
10277,10660400,  1.2001258E+02,  4.7199584E-02,  1.3871014E-02
10278,10662700,  1.1999585E+02,  2.5432238E-02,  2.0142132E-02
10279,10665100,  1.2002049E+02,  2.3211741E-02,  1.8584908E-02
10280,10667500,  1.2001487E+02,  1.4337654E-02,  2.3354711E-02
10281,10669800,  1.1999330E+02,  6.8457909E-03,  3.3641989E-02
10282,10672200,  1.2001315E+02,  2.9454515E-02,  4.1092157E-02
10283,10674600,  1.2001523E+02,  3.3553353E-02,  4.8237890E-02
10284,10677000,  1.2001419E+02,  3.4873237E-02,  5.5460707E-02
10285,10679400,  1.1997548E+02,  1.0847824E-02,  6.2413311E-02
10286,10681800,  1.2000157E+02,  1.6898148E-02,  6.9809408E-02
10287,10684200,  1.2000942E+02,  2.7340956E-02,  7.1128523E-02
10288,10686600,  1.1998918E+02,  1.2429166E-02,  5.8679000E-02
10289,10689000,  1.1998889E+02,  1.1778997E-02,  4.6546085E-02
10290,10691400,  1.2000449E+02,  1.8070569E-02,  3.4465014E-02
10291,10693800,  1.1998954E+02,  1.0066532E-02,  2.2464496E-02
10292,10696200,  1.2002492E+02,  1.6370943E-02,  1.0479183E-02
10293,10698500,  1.1997728E+02,  3.6981073E-02,  8.4593782E-02
10294,10700900,  1.2001175E+02,  3.2479006E-03,  3.2112877E-02
10295,10703200,  1.2000113E+02,  5.3162333E-02,  1.3677825E-01
10296,10705600,  1.1998972E+02,  1.9251675E-02,  1.4424092E-01
10297,10708000,  1.2000177E+02,  1.1243266E-02,  1.1432210E-01
10298,10710400,  1.2001679E+02,  3.3698839E-02,  6.3109168E-02
10299,10712800,  1.1999483E+02,  1.3659062E-02,  1.1821428E-02
10300,10715100,  1.1999593E+02,  1.3482362E-02,  1.7348821E-01
10301,10717500,  1.2000943E+02,  5.5372907E-02,  1.8071690E-01
10302,10719900,  1.2005299E+02,  9.9810252E-03,  1.8803363E-01
10303,10722300,  1.1999909E+02,  2.2357234E-02,  1.9532244E-01
10304,10724700,  1.2000403E+02,  3.1584914E-02,  2.0261627E-01
10305,10727100,  1.2000666E+02,  1.8597776E-02,  2.0636762E-01
10306,10729500,  1.2000199E+02,  1.2434289E-02,  1.7029472E-01
10307,10731900,  1.2001430E+02,  1.2698157E-02,  1.3348094E-01
10308,10734300,  1.1999707E+02,  1.4323063E-02,  9.7055635E-02
10309,10736700,  1.1998383E+02,  2.3536894E-02,  6.0989225E-02
10310,10739100,  1.2002721E+02,  1.9977752E-02,  2.4467047E-02
10311,10741400,  1.1999164E+02,  1.3933175E-02,  1.9593278E-01
10312,10743800,  1.2001674E+02,  1.2834421E-02,  1.8509710E-01
10313,10746200,  1.1999460E+02,  1.3399730E-02,  1.3239660E-01
10314,10748600,  1.1999397E+02,  2.0875418E-02,  7.9831783E-02
10315,10751000,  1.1999100E+02,  2.2440707E-02,  2.7233534E-02
10316,10753300,  1.2001796E+02,  3.1082367E-02,  1.9213385E-01
10317,10755700,  1.1998265E+02,  6.5095818E-03,  1.8758524E-01
10318,10758100,  1.2000475E+02,  2.7236764E-02,  1.3632057E-01
10319,10760500,  1.1999660E+02,  2.3276440E-02,  8.4665489E-02
10320,10762900,  1.1999284E+02,  1.8831856E-02,  3.3110599E-02
10321,10765200,  1.2001616E+02,  3.1699679E-02,  1.8864135E-01
10322,10767600,  1.1999942E+02,  3.7082445E-02,  1.8786609E-01
10323,10770000,  1.2000688E+02,  1.2223450E-02,  1.8694882E-01
10324,10772400,  1.1999274E+02,  2.4796785E-02,  1.8630711E-01
10325,10774800,  1.2000359E+02,  9.8175622E-03,  1.8556464E-01
10326,10777200,  1.1999870E+02,  1.8699364E-02,  1.8488494E-01
10327,10779600,  1.1998913E+02,  5.4914655E-03,  1.8413404E-01
10328,10782000,  1.1999988E+02,  5.3844110E-02,  1.8364062E-01
10329,10784400,  1.1995844E+02,  4.3192011E-02,  1.8325999E-01
10330,10786800,  1.1999973E+02,  4.3629766E-02,  1.8287491E-01
10331,10789200,  1.1996415E+02,  2.6155421E-02,  1.8251146E-01
10332,10791600,  1.1999347E+02,  5.0785504E-02,  1.8186974E-01
10333,10794000,  1.1999441E+02,  1.8751632E-02,  1.8061308E-01
10334,10796400,  1.1997208E+02,  1.3889049E-02,  1.2772589E-01
10335,10798800,  1.2001597E+02,  6.6265869E-03,  7.4814187E-02
10336,10801300,  1.1998586E+02,  1.6894255E-02,  4.2928790E-03
10337,10803700,  1.2002072E+02,  3.0044226E-02,  6.7098580E-03
10338,10806100,  1.1999519E+02,  2.4738300E-02,  1.4007756E-02
10339,10808500,  1.2001720E+02,  3.1835549E-02,  1.9997057E-02
10340,10810900,  1.1998294E+02,  1.7433829E-02,  2.4990226E-02
10341,10813200,  1.2000456E+02,  2.2581866E-02,  3.0166965E-02
10342,10815600,  1.1999340E+02,  1.5661445E-02,  3.1874690E-03
10343,10817900,  1.2000263E+02,  2.0654375E-02,  4.0826132E-02
10344,10820300,  1.2001796E+02,  2.4973860E-02,  4.6451841E-02
10345,10822700,  1.1998959E+02,  3.7716057E-02,  5.1954364E-02
10346,10825100,  1.2001586E+02,  4.5724916E-02,  5.7375951E-02
10347,10827500,  1.2000987E+02,  2.3242356E-02,  6.2858426E-02
10348,10829900,  1.1999304E+02,  1.1547296E-02,  6.8140572E-02
10349,10832300,  1.1999174E+02,  3.1585757E-02,  7.3696653E-02
10350,10834700,  1.1999295E+02,  1.7769222E-02,  7.8950137E-02
10351,10837100,  1.2001079E+02,  2.0235756E-02,  8.4439780E-02
10352,10839500,  1.2000317E+02,  2.1563141E-02,  8.9807838E-02
10353,10841900,  1.1999102E+02,  8.2799454E-03,  9.4950185E-02
10354,10844300,  1.2000916E+02,  1.6834806E-02,  1.0036301E-01
10355,10846700,  1.1999752E+02,  3.7566056E-02,  1.0599034E-01
10356,10849100,  1.1999562E+02,  4.2966627E-02,  7.1482601E-02
10357,10851500,  1.1999163E+02,  1.7655595E-02,  1.7577833E-02
10358,10853800,  1.2001703E+02,  2.7970003E-02,  1.2159697E-01
10359,10856200,  1.1996859E+02,  3.9237917E-02,  1.2675518E-01
10360,10858600,  1.2000392E+02,  3.3747340E-02,  1.3221594E-01
10361,10861000,  1.2001381E+02,  2.1066434E-03,  1.3083641E-01
10362,10863400,  1.2000993E+02,  3.4742961E-02,  7.9329119E-02
10363,10865800,  1.1998743E+02,  3.5018591E-02,  2.5963850E-02
10364,10868100,  1.2003474E+02,  2.5864399E-02,  1.5333263E-01
10365,10870500,  1.1999822E+02,  1.5473199E-02,  1.5874967E-01
